date,content,username,like_count,retweet_count
2022-05-15 19:40:00+00:00,"Heartbreak for the French Favourite 💔

@FabioQ20 doesn’t hold back as he reflects on narrowly missing out on a podium at the #FrenchGP 🇫🇷

#MotoGP | 🎥
https://t.co/QiagoZtQDI",MotoGP,455,31
2022-05-15 19:20:00+00:00,"A lot of rumours surrounding @jackmilleraus and KTM 👀

This is what KTM Team manager Herve Poncharal had to say about the murmur and the tough weekend his team had 💥

#FrenchGP 🇫🇷 | #MotoGP 🎥
https://t.co/QV88TvCsPm",MotoGP,189,14
2022-05-15 19:10:00+00:00,"An epic battle between teammates and a last dash for the podium 🔥

Take a look back at the action from #Moto2 in Le Mans 💪

#FrenchGP 🇫🇷 | 🎥
https://t.co/tbQYRRTBBh",MotoGP,136,8
2022-05-15 19:00:00+00:00,"The short-term goal and the long-term ambition 🏆

Chapter 7 complete ✅

Next up: the #ItalianGP 🇮🇹 https://t.co/2JTPHP8SS1",MotoGP,528,34
2022-05-15 18:45:00+00:00,"Big smiles from today’s top dogs 🙌

Catch up with the electric top 3 following an exciting ending to the weekend at the #FrenchGP 🇫🇷

#MotoE | 🎥
https://t.co/MoN0vlkO5M",MotoGP,122,7
2022-05-15 18:30:00+00:00,"Today 110,003 fans have seen a magnificent @Bestia23 clinch his third victory of 2022 in the legendary Bugatti Circuit 🥇 

But if you have missed it, here you can have a look at the best bits of an eventful #FrenchGP 🇫🇷 👇

https://t.co/t0RXNLyi9E",MotoGP,311,33
2022-05-15 18:15:00+00:00,"A fairly triumphant Frenchman 🙌

Hear from @JohannZarco1 after his coming together with Brad Binder and strong ride to P5 💪

#FrenchGP 🇫🇷 | #MotoGP 🎥
https://t.co/PGC56BS4IU",MotoGP,145,13
2022-05-15 17:46:15+00:00,"A first #MotoE win in two years! 🥇

Congratulations @DomiAegerter77! 👏

#FrenchGP 🇫🇷 https://t.co/HytTg11urn",MotoGP,218,26
2022-05-15 17:40:00+00:00,"What happened to @PeccoBagnaia? 👀

Hear from the Italian as he vows to come back even stronger at his home race in Mugello 🔥

#FrenchGP 🇫🇷 | #MotoGP 🎥
https://t.co/EX10HiWrsr",MotoGP,166,15
2022-05-15 17:31:07+00:00,"A rare mistake from @PeccoBagnaia! 😮 

After @Bestia23 found his way through, Bagnaia made a mistake that brought his race to an early end! 💥 

#FrenchGP 🇫🇷 https://t.co/pYZMWFwihh",MotoGP,405,69
2022-05-15 17:15:00+00:00,"The finale of another intense #MotoGP weekend 🔥

Watch the last lap again now 👀

#FrenchGP 🇫🇷 | 🎥
https://t.co/a8eHqSglPi",MotoGP,137,13
2022-05-15 17:00:01+00:00,"The Championship lead is getting closer, the ""41"" is just 4 points behind ""El Diablo""! 🤏

A very satisfied @AleixEspargaro explains how hard has been to keep @FabioQ20  behind in his home GP  🎙

#FrenchGP 🇫🇷 | 🎥

https://t.co/uUfN0OeDPv",MotoGP,214,17
2022-05-15 16:45:00+00:00,"The beast is back 🙌

@Bestia23 reflects on his third #MotoGP win of the season at the #FrenchGP 🇫🇷

#MotoGP | 🎥
https://t.co/bUAoIuJq1u",MotoGP,255,21
2022-05-15 16:30:00+00:00,"Just look at what today’s result has done to the #MotoGP World Championship 👀

@FabioQ20 leads by just 4 points going into Mugello in 2 weeks time ⚔️

#FrenchGP 🇫🇷 https://t.co/H5oRD8HkCG",MotoGP,911,157
2022-05-15 16:15:00+00:00,"Thriller Miller was back at the #FrenchGP 🇫🇷

Catch @jackmilleraus after his Shoey on the podium for a look back at today’s action 🔥

#MotoGP | 🎥
https://t.co/2RpyQqjkRm",MotoGP,177,17
2022-05-15 16:01:20+00:00,"Not once, not twice... 

@Bestia23 is a three-time winner in 2022! 🏆

#FrenchGP 🇫🇷 https://t.co/gsD0Ji95Yv",MotoGP,663,80
2022-05-15 15:45:00+00:00,"Absolute elation, just like @Bestia23 🙌

See how fans reacted to The Beasts impressive win at the #FrenchGP 🇫🇷

#MotoGP | 📰
https://t.co/sPUF8KrMkl",MotoGP,179,19
2022-05-15 15:31:09+00:00,"In with a chance of becoming the youngest winner in the intermediate class ever 👀

@37_pedroacosta's race unravelled when he crahsed out of the lead 😢

#FrenchGP 🇫🇷 | #Moto2 https://t.co/FzsxhpLApj",MotoGP,376,32
2022-05-15 15:15:00+00:00,"What a gift race 2 was in the electric class ⚡️

@DomiAegerter77 triumphs and becomes the new #MotoE World Championship leader 🏆

#FrenchGP 🇫🇷 | 📰
https://t.co/93c3G1RvTa",MotoGP,84,11
2022-05-15 15:00:03+00:00,"Three happy chappies! 😎

The top 3 talk great races and a great crowd! 🙌

#FrenchGP 🇫🇷 | 📽️
https://t.co/5kbR1sZURG",MotoGP,191,19
2022-05-15 14:50:00+00:00,"Leaving it right until the very end! 👏

@jaume_masia wins in #Moto3! 🥇

#FrenchGP 🇫🇷 | 📰
https://t.co/Ix4kc1bzIH",MotoGP,85,8
2022-05-15 14:40:00+00:00,"🔄 @Afernandez37 triumphs for the first time in over twp years as teammate @37_pedroacosta falls 

#FrenchGP 🇫🇷 | #Moto2 📰
https://t.co/vlnwVNN8a9",MotoGP,102,15
2022-05-15 14:30:00+00:00,"""I've never finished a race sweating here in my life"" 😅 

The behind the scenes convo bewteen the top 3 after the #MotoGP race! 

#FrenchGP 🇫🇷 | 📽️
https://t.co/2m2JRfBPzv",MotoGP,261,26
2022-05-15 14:27:54+00:00,"Your #FrenchGP 🇫🇷 heroes 🤩 

🥇 @Bestia23 
🥈 @jackmilleraus   
🥉 @AleixEspargaro 

#MotoGP https://t.co/8RVqPHe5IN",MotoGP,3319,444
2022-05-15 14:20:00+00:00,"👊 @Bestia23 bites back in France! 🥇

#FrenchGP 🇫🇷 | 📰
https://t.co/lsJERB2Aab",MotoGP,203,28
2022-05-15 14:10:00+00:00,"You NEED to watch this! 🙌

Onboard for the start of the #FrenchGP with Aleix Espargaró's shoulder cam! 😎
 
#MotoGP | 📽️
https://t.co/xDYpIMgiLZ",MotoGP,221,17
2022-05-15 14:02:54+00:00,"And with that incredible ride, @DomiAegerter77 finds himself at the top of the World Championship 🏆

It's all to play for next time in Mugello ⚡️

#MotoE | #FrenchGP 🇫🇷 https://t.co/SQohPYPK8N",MotoGP,159,17
2022-05-15 14:01:42+00:00,"What a way to end the weekend here at the #FrenchGP 🇫🇷

This is how Race 2 finished in #MotoE ⚡️ https://t.co/BYsnthSARJ",MotoGP,136,21
2022-05-15 13:58:10+00:00,"A moment 2 years in the making 💪

@DomiAegerter77 is back on the #MotoE top spot 🏆

#FrenchGP 🇫🇷 https://t.co/5wyb2tYf0I",MotoGP,167,14
2022-05-15 13:56:41+00:00,"Signed, sealed and delivered ⚡️

@DomiAegerter77 has left his mark on the 2022 #MotoE World Championship 💪

#FrenchGP 🇫🇷 https://t.co/mFJBiBxeFG",MotoGP,132,15
2022-05-15 13:49:46+00:00,"A big win for @DomiAegerter77 and you can see what it means 🙌

#MotoE | #FrenchGP 🇫🇷 https://t.co/BhvwtOnG4f",MotoGP,178,18
2022-05-15 13:49:22+00:00,"A first-ever #MotoE podium for @NickCanepa59! 🥉

The Italian takes 3rd by 8 thousandths of a second! ⚔️

#FrenchGP 🇫🇷 https://t.co/PjFMpTCE7E",MotoGP,139,14
2022-05-15 13:47:28+00:00,"Pole, a victory yesterday and 2nd today! ✅

A fine weekend for @mattiacasadei27! 👏

#MotoE | #FrenchGP 🇫🇷 https://t.co/Fg0eI9ZDeP",MotoGP,124,11
2022-05-15 13:46:37+00:00,"What a race, what a win for @DomiAegerter77 🏆

#MotoE | #FrenchGP 🇫🇷 https://t.co/ymZ3pdl51p",MotoGP,196,27
2022-05-15 13:45:04+00:00,"And across the line 🏁

@DomiAegerter77 is your #MotoE race 2 winner 🏆

#FrenchGP 🇫🇷 https://t.co/Je0P0sm7Fn",MotoGP,163,25
2022-05-15 13:43:46+00:00,"The final sprint to the finish ⚔️

It's crunch time ⚡️

#MotoE | #FrenchGP 🇫🇷 https://t.co/pLgQLfAcUL",MotoGP,116,22
2022-05-15 13:41:59+00:00,"2 laps to go and it's too close to call 🤯

#MotoE | #FrenchGP 🇫🇷 https://t.co/ReLpufEWXN",MotoGP,149,12
2022-05-15 13:40:56+00:00,"Shoulder to shoulder, wheel to wheel 💥

There are battles everywhere as we reach the final sprint ⚡️

#MotoE | #FrenchGP 🇫🇷 https://t.co/egX46VsrMJ",MotoGP,116,11
2022-05-15 13:39:36+00:00,"The battle is on ⚔️

@mattiacasadei27 is being reeled in 👀

#MotoE | #FrenchGP 🇫🇷 https://t.co/4ZRzahzoiA",MotoGP,105,10
2022-05-15 13:37:39+00:00,"The moment @DomiAegerter77 took the lead in the World Championship 👀

He moves up to P2 in the race 🙌 

#MotoE | #FrenchGP 🇫🇷 https://t.co/Zsm7jzc9jO",MotoGP,126,10
2022-05-15 13:35:40+00:00,"It's a new fast lap for @DomiAegerter77 💪 

As it stands, he is also the new #MotoE World Championship leader ⚡️

#FrenchGP 🇫🇷 https://t.co/JLwzp0NFsZ",MotoGP,111,12
2022-05-15 13:33:37+00:00,"Mind the bird! 🐦

@mattiacasadei27 is starting to pull away ⚡️

#MotoE | #FrenchGP 🇫🇷 https://t.co/2RPMjPwuwe",MotoGP,124,11
2022-05-15 13:31:39+00:00,"Lights out in #MotoE 🚥

It’s a flying start for @mattiacasadei27 who leads into the first corner ⚡️

#FrenchGP 🇫🇷 https://t.co/oWg3JxIrMq",MotoGP,146,16
2022-05-15 13:29:30+00:00,"Just a reminder of how the #MotoE riders will line up on the grid 💪

We are only minutes away from the electric action ⚡️

#FrenchGP 🇫🇷 https://t.co/uWNKr1Kwoj",MotoGP,127,15
2022-05-15 13:23:36+00:00,"Race 2 in the #MotoE class is on the way next ⚡️

Will @mattiacasadei27 take the glory again today? ⚔️

#MotoE | #FrenchGP 🇫🇷 https://t.co/1UmQCSrl2g",MotoGP,128,9
2022-05-15 13:16:10+00:00,"WATCH: The crash that cut @PeccoBagnaia victory challenge short! 😱

#FrenchGP 🇫🇷 | 📽️
https://t.co/BIbOKeMikx",MotoGP,241,24
2022-05-15 13:11:00+00:00,"The big climber is @jackmilleraus as it all closes up at the top! ⚔️

#FrenchGP 🇫🇷 https://t.co/OOSJl3mNfk",MotoGP,869,204
2022-05-15 13:10:37+00:00,"@Rins42 @suzukimotogp WATCH: @Rins42's fast Turn 1 tumble that brought his race to an early end! 🛑

#FrenchGP 🇫🇷 | 📽️
https://t.co/yiSIFCWuyc",MotoGP,111,15
2022-05-15 13:09:03+00:00,"Ducati's third victory in a row in France! 👏

#FrenchGP 🇫🇷 https://t.co/krUxocvanf",MotoGP,584,197
2022-05-15 13:07:21+00:00,"For the third time this season! 👏

@Bestia23 is your winner! 🥇

#FrenchGP 🇫🇷 https://t.co/lmO9qoYJUe",MotoGP,825,155
2022-05-15 13:06:51+00:00,"Shoeys all round! 😂

#FrenchGP 🇫🇷 https://t.co/gBsBZHaEqs",MotoGP,1177,264
2022-05-15 13:03:04+00:00,"👏👏👏

#FrenchGP 🇫🇷 https://t.co/sBj7Oswp0H",MotoGP,853,134
2022-05-15 12:59:46+00:00,"They don't call him The Beast for nothing 🥇

#FrenchGP 🇫🇷 https://t.co/BlaLZtPtiA",MotoGP,896,145
2022-05-15 12:58:20+00:00,"✅ Three podiums in a row for @AleixEspargaro 
✅ Aprilia top of the Teams Championship 

Incredible! 👏

#FrenchGP 🇫🇷 https://t.co/DzSbs7LtNH",MotoGP,550,87
2022-05-15 12:56:37+00:00,"Celebrating in the appropriate way! 🥈

Goon riding from @jackmilleraus! 😅

#FrenchGP 🇫🇷 https://t.co/VaEHy3Zh3R",MotoGP,1362,190
2022-05-15 12:52:57+00:00,"He wanted more but it wasn't for a lack of trying! ⚔️

@FabioQ20 takes fourth at home to retain his Championship lead! 💪

#FrenchGP 🇫🇷 https://t.co/DA4UWqyeia",MotoGP,1291,239
2022-05-15 12:49:12+00:00,"He's back in this Championship fight! 🙌

@GresiniRacing are ECSTATIC! 🥇

#FrenchGP 🇫🇷 https://t.co/iwzAdDplZp",MotoGP,850,163
2022-05-15 12:47:49+00:00,"What a ride from @jackmilleraus 🥈

He's handled all the pressure of the day 💪

#MotoGP | #FrenchGP 🇫🇷 https://t.co/fEAbEru2r1",MotoGP,670,108
2022-05-15 12:46:03+00:00,"There is no stopping this man! 👊

Qatar, America and now here! @Bestia23 makes it a triple in 2022! 🥇

#FrenchGP 🇫🇷 https://t.co/XizPAXAkDQ",MotoGP,1173,341
2022-05-15 12:43:08+00:00,"PUSH LIKE A B... you know the rest 😎

@Bestia23 WINS IN LE MANS! 🏆

#FrenchGP 🇫🇷 https://t.co/jXuCNKHAKG",MotoGP,2293,483
2022-05-15 12:41:01+00:00,"LAST LAP! 🔄

4.1km until victory! 💨

#FrenchGP 🇫🇷 https://t.co/4iMh1FrT0h",MotoGP,606,67
2022-05-15 12:39:41+00:00,"The only repeat winner in 2022 is on course for a third! 👀

Two laps for @Bestia23! 🔄

#FrenchGP 🇫🇷 https://t.co/UHAT1pSXO3",MotoGP,556,78
2022-05-15 12:38:19+00:00,"A mistake that could prove so costly in the long run 💥

#FrenchGP 🇫🇷 https://t.co/JZ83ic9GYD",MotoGP,671,147
2022-05-15 12:36:27+00:00,"All of a sudden @FabioQ20 is staring at a podium just ahead of him! ⚔️

#FrenchGP 🇫🇷 https://t.co/GTMS8yctXT",MotoGP,659,78
2022-05-15 12:34:12+00:00,"IT'S OVER! 🤯

@PeccoBagnaia IS OUT! 💥

#FrenchGP 🇫🇷 https://t.co/CR7Jv8TdQB",MotoGP,2431,367
2022-05-15 12:33:17+00:00,"Earlier than expected! 😮

@PeccoBagnaia bites back! GAME ON! ⚔️

#FrenchGP 🇫🇷 https://t.co/kwELWTeYNU",MotoGP,670,164
2022-05-15 12:32:01+00:00,"This is going to go all the way! ⚔️

@Bestia23 vs @PeccoBagnaia! Who you got?! 🤔

#FrenchGP 🇫🇷 https://t.co/8A4CEYNaUI",MotoGP,338,78
2022-05-15 12:29:37+00:00,"A dismal weekend for @88jorgemartin concludes in the gravel! 🥺

#FrenchGP 🇫🇷 https://t.co/NS6iVPwcOD",MotoGP,208,45
2022-05-15 12:26:17+00:00,"The opening lap chaos! 🤯

#FrenchGP 🇫🇷 https://t.co/Lmh0FHGkHj",MotoGP,1271,331
2022-05-15 12:24:13+00:00,"From bad to worse! 😢

@suzukimotogp's Sunday ends in double DNF 💥

#FrenchGP 🇫🇷 https://t.co/Tc3k45F7ax",MotoGP,371,120
2022-05-15 12:20:14+00:00,"The Beast is unleashed! 👊

Alarm bells for @PeccoBagnaia, his rear gunner has been picked off! 🚨

#FrenchGP 🇫🇷 https://t.co/qw7DJmJfSi",MotoGP,474,91
2022-05-15 12:11:59+00:00,"How crazy does the start look from @AleixEspargaro's shoulder cam! 🤯

#FrenchGP 🇫🇷 https://t.co/2h2i3cmPeu",MotoGP,700,159
2022-05-15 12:09:01+00:00,"A mistake from @jackmilleraus allows @PeccoBagnaia through! 🔄

And the Italian sets the fastest lap of the race! 🔥

#FrenchGP 🇫🇷 https://t.co/IriGois6XH",MotoGP,370,71
2022-05-15 12:06:12+00:00,"Disaster for @Rins42! 😱

The @suzukimotogp rider crashes after sailing through the gravel at Turn 1! 💥

#FrenchGP 🇫🇷 https://t.co/uJONyWKevv",MotoGP,617,117
2022-05-15 12:04:03+00:00,"The World Champion has been beaten backwards on lap 1! ⚔️

@FabioQ20 is down to 8th! 💨

#FrenchGP 🇫🇷 https://t.co/IeY1vNHIpV",MotoGP,499,132
2022-05-15 12:02:15+00:00,"🚦 LIGHTS OUT IN LE MANS 🚦

@jackmilleraus ROCKETS off the line! 🚀

#FrenchGP 🇫🇷 https://t.co/j1rhsELtVq",MotoGP,429,124
2022-05-15 12:00:16+00:00,"110,003 of you! 🤯

Let's go racing! 🚦

#FrenchGP 🇫🇷",MotoGP,296,47
2022-05-15 11:57:40+00:00,"Are we about to witness Bagnaia vs Quartararo part 2?! 👀

Game on in Le Mans! ⚔️

#FrenchGP 🇫🇷 https://t.co/fDar5lNn8v",MotoGP,268,58
2022-05-15 11:54:42+00:00,"Goosebumps! 🙌

The riders are ready, the fans are ready, WE are ready! ✅

The #FrenchGP is up next!  🇫🇷 https://t.co/NWo9l6CnPP",MotoGP,239,55
2022-05-15 11:50:00+00:00,"A final reminder of how they line up! 👀

#FrenchGP 🇫🇷 https://t.co/csH7lPJsA1",MotoGP,301,91
2022-05-15 11:46:00+00:00,"#MotoGP race winner predictions HERE! 👇

#FrenchGP 🇫🇷",MotoGP,478,22
2022-05-15 11:43:08+00:00,"No rain tyres in sight! 😎

We're all set to kick the #FrenchGP off in dry conditions, with a few different choices seen across the grid! 👀

#MotoGP | @Michelin_Sport https://t.co/Xc2xX4ZrEG",MotoGP,150,41
2022-05-15 11:42:16+00:00,"Some early drama! 😮

@FrankyMorbido12 has taken a trip through the gravel trap on the sighting lap! 💨

#FrenchGP 🇫🇷 https://t.co/WS2b5ogUNe",MotoGP,179,28
2022-05-15 11:38:46+00:00,"🙌 @FabioQ20 exits pit lane to roaring applause! 👏

#FrenchGP 🇫🇷 https://t.co/Pdd27BO2Tm",MotoGP,755,120
2022-05-15 11:31:51+00:00,"It’s time to go racing 🔥 

Catch the build up live and watch the entire #MotoGP race here 👉 https://t.co/pGkfbwcRuI with #VideoPass

#FrenchGP 🇫🇷
https://t.co/3hc89mSC5O",MotoGP,202,71
2022-05-15 11:30:18+00:00,"A big shake up in the World Championship 👀

Vietti still leads but the deficit is much smaller ⚔️

#Moto2 | #FrenchGP 🇫🇷 https://t.co/8oPTQ5oevp",MotoGP,250,80
2022-05-15 11:30:07+00:00,"And that’s a wrap ✅

This is how the #Moto2 class ended at the #FrenchGP 🇫🇷 https://t.co/FT3MMjE6f5",MotoGP,203,87
2022-05-15 11:27:53+00:00,"A well deserved moment for @Afernandez37 🏆

Here is your winner of the #FrenchGP 🇫🇷

#Moto2 https://t.co/ANPPk0Xd0o",MotoGP,252,46
2022-05-15 11:21:12+00:00,"That first podium is coming for @cameronbeaubier! 💨

The American takes his career best finish in #Moto2! 👏

#FrenchGP 🇫🇷 https://t.co/ywVgJGLrH9",MotoGP,190,21
2022-05-15 11:19:58+00:00,"This is what it means to @RedBull_KTM_Ajo and @Afernandez37 🙌 

#Moto2 | #FrenchGP 🇫🇷 https://t.co/N4ljFPxhUc",MotoGP,191,38
2022-05-15 11:17:59+00:00,"He may not be French but he got the French crowd going 🙌 

@Afernandez37 is soaking up the atmosphere in Le Mans 🔥

#Moto2 | #FrenchGP 🇫🇷 https://t.co/51cnqB0EZt",MotoGP,184,30
2022-05-15 11:17:50+00:00,"A unique record in 2022 for Chantra! 👇

Every time he finishes a race, he gets on the podium! 🥉

#Moto2 | #FrenchGP 🇫🇷 https://t.co/0YnU3HUIwO",MotoGP,676,265
2022-05-15 11:14:53+00:00,"Two races riding injured, two podiums! 🥈

The @aroncanet44 heroics roll on in France! 💪

#Moto2 | #FrenchGP 🇫🇷 https://t.co/P5A0JHLMB8",MotoGP,273,50
2022-05-15 11:14:23+00:00,"A huge congratulations to @Afernandez37 🙌 

He becomes the 6th different winner this year in #Moto2 🔥

#FrenchGP 🇫🇷 https://t.co/7xYj5R5NzH",MotoGP,237,56
2022-05-15 11:12:21+00:00,"Your #FrenchGP Winner 🏆

What a ride and what a race for @Afernandez37 👏

#Moto2 https://t.co/t7G84SfVQM",MotoGP,468,108
2022-05-15 11:10:25+00:00,"He has not put a foot out of place 👏

@Afernandez37 has been unstoppable 🔥

#Moto2 | #FrenchGP 🇫🇷 https://t.co/PilCaqMNPu",MotoGP,226,34
2022-05-15 11:10:02+00:00,"Just over 1 lap to go ⚔️

Who will end up on the podium?!  👀

#Moto2 | #FrenchGP 🇫🇷 https://t.co/I0MAL8MdIP",MotoGP,152,19
2022-05-15 11:06:51+00:00,"4 laps to go and it’s all about that battle for a place on the podium ⚔️

@aroncanet44 and @cameronbeaubier have just set the exact same lap time 🤯

#Moto2 | #FrenchGP 🇫🇷 https://t.co/HagoWeBD5Z",MotoGP,115,11
2022-05-15 11:04:12+00:00,"You cannot take your eyes of this for a second 🤯

Chantra has undone all his hard work and run wide in turn 8 😓

#Moto2 | #FrenchGP 🇫🇷 https://t.co/MM0Ftvaw9u",MotoGP,158,43
2022-05-15 11:02:51+00:00,"He made that look easy 🔥

@aroncanet44 flies passed @cameronbeaubier 🏍️💨

#Moto2 | #FrenchGP 🇫🇷 https://t.co/XsZ5ymuVAy",MotoGP,120,15
2022-05-15 10:57:31+00:00,"The battle for second is on ⚔️

What a move by Chantra 👏

#Moto2 | #FrenchGP 🇫🇷 https://t.co/TNQ3YQ7aQa",MotoGP,202,72
2022-05-15 10:54:46+00:00,"It's time to cruise for @Afernandez37 😎

He leads by over 6 seconds 💪 

#Moto2 | #FrenchGP 🇫🇷 https://t.co/M8HnhMAr4X",MotoGP,150,21
2022-05-15 10:52:43+00:00,"Vietti runs wide and is out of the points 💥

The #Moto2 World Championship is looking tight 👀

#FrenchGP 🇫🇷 https://t.co/w8qkTErQyB",MotoGP,156,23
2022-05-15 10:50:18+00:00,"It's heartbreak for the rookie 💔

Just as @37_pedroacosta was starting to pull away 💥

#Moto2 | #FrenchGP 🇫🇷 https://t.co/POTrdyqmdf",MotoGP,983,152
2022-05-15 10:42:01+00:00,"The pace of these two 🤯

#Moto2 | #FrenchGP 🇫🇷 https://t.co/B6hym8z0ah",MotoGP,271,42
2022-05-15 10:38:18+00:00,"What a time to ride with @aroncanet44 👀

The spaniard is starting his charge up the field 💪

#Moto2 | #FrenchGP 🇫🇷 https://t.co/D0EBpACXVM",MotoGP,151,16
2022-05-15 10:36:50+00:00,"2 of the big boys are down 💥

It's an awful weekend for VDS as @TonyArbolino crashes out in turn 6 along with @Aldeguer54 ⚔️

#Moto2 | #FrenchGP 🇫🇷 https://t.co/wjscyVUkVQ",MotoGP,202,36
2022-05-15 10:32:20+00:00,"Lights out in #Moto2 🚥

What a start for @37_pedroacosta who is on his way to making history 🔥

#FrenchGP 🇫🇷 https://t.co/Bft6suaKpe",MotoGP,195,45
2022-05-15 10:29:30+00:00,"Second race of the day starts here 🙌 

While they finish their warm up lap, who is your pick for the win in #Moto2? ⚔️

#FrenchGP 🇫🇷 https://t.co/vDsn1dC8W1",MotoGP,137,21
2022-05-15 10:28:05+00:00,"A sad sight to see in the VDS Garage 😓

Best wishes and get well soon @SamLowes22 💪

#Moto2 | #FrenchGP 🇫🇷 https://t.co/0bPHAlcoC2",MotoGP,213,25
2022-05-15 10:26:05+00:00,"The Pole man getting in the zone 💪

How well will @37_pedroacosta do today? 👀

#Moto2 | #FrenchGP 🇫🇷 https://t.co/bRdwqYFpJl",MotoGP,173,29
2022-05-15 10:23:53+00:00,"Medical Info Update 📋

Following a first check up on Sunday morning, #Moto2 rider #22 @SamLowes_22 returned to the Medical Centre after Warm Up reporting neck pain and the onset of dizziness. He has therefore been declared unfit for the #FrenchGP 🇫🇷",MotoGP,242,41
2022-05-15 10:15:34+00:00,"The sky is blue and the Sun is shining again... but for how long? 👀

#Moto2 is coming up next 🔥

#FrenchGP 🇫🇷 https://t.co/5C3pvmzOR4",MotoGP,222,32
2022-05-15 10:14:00+00:00,"A sprinkling of rain caught out a handful of #Moto3 riders at the start! 🌧️

Watch how it all unfolded as the lights went out in Le Mans 🚦

#FrenchGP 🇫🇷 | 📽️
https://t.co/FUdufSObon",MotoGP,154,17
2022-05-15 10:13:28+00:00,"We've got a tie for 2nd place! 🤜🤛

But it's @garciadols11 that hangs on at the top of the tree 💪

#Moto3 | #FrenchGP 🇫🇷 https://t.co/4A4A2B0Yce",MotoGP,175,53
2022-05-15 10:08:38+00:00,"Restart drama and we've only had #Moto3! 💨

@jaume_masia adds a full fat 25 points to his 2022 tally! 👏

#FrenchGP 🇫🇷 https://t.co/imdKWE9KR0",MotoGP,222,66
2022-05-15 10:06:32+00:00,"A masterful performance from @jaume_masia! 😎

#Moto3 | #FrenchGP 🇫🇷 https://t.co/PMYKPV8bYY",MotoGP,298,55
2022-05-15 10:00:11+00:00,"Just missing out on the podium but a much better day than Jerez 📈

@dennisfoggia71 slips to 3rd in the championship but cuts the deficit to the top! 💪

#Moto3 | #FrenchGP 🇫🇷 https://t.co/SGmEZuFBM7",MotoGP,127,20
2022-05-15 09:57:25+00:00,"🥇🥈🥉🥇 

That's four podiums in a row for @jaume_masia! 🙌

#Moto3 | #FrenchGP 🇫🇷 https://t.co/SOGxUr4VvK",MotoGP,257,55
2022-05-15 09:55:08+00:00,"In the form of his life! 👏

#Moto3 | #FrenchGP 🇫🇷 https://t.co/lhKKxCgn2o",MotoGP,237,44
2022-05-15 09:54:58+00:00,"A huge final lap for @AyumuSasaki1 🙌

The race win was within his grasp but he'll have to settle for P2 🥈

#Moto3 | #FrenchGP 🇫🇷 https://t.co/UMq8VGHQoV",MotoGP,591,122
2022-05-15 09:53:52+00:00,"Victory number ✌️ of 2022! 🥇

@jaume_masia wins it on the last corner! 👏

#Moto3 | #FrenchGP 🇫🇷 https://t.co/q8BvzRXbix",MotoGP,249,68
2022-05-15 09:50:45+00:00,"🏁 MAGIC FROM MASIA! 🏁

@jaume_masia WINS IN LE MANS! 🏆

#Moto3 | #FrenchGP 🇫🇷 https://t.co/PKub5ed7qX",MotoGP,770,154
2022-05-15 09:49:07+00:00,"🤯 @jaume_masia makes his move! 

#Moto3 | #FrenchGP 🇫🇷 https://t.co/qkI8il0Gnb",MotoGP,257,36
2022-05-15 09:48:12+00:00,"A lap and a half to go! 👀

@jaume_masia hits back at @AyumuSasaki1! 🔄

#Moto3 | #FrenchGP 🇫🇷 https://t.co/OOQ52aRZfU",MotoGP,143,22
2022-05-15 09:45:21+00:00,"Pocket picked! ✅

@dennisfoggia71 hits the front and @AyumuSasaki1 barrels through as well! 👊

#Moto3 | #FrenchGP 🇫🇷 https://t.co/fD1guqrjlH",MotoGP,123,23
2022-05-15 09:43:42+00:00,"Four laps to go! 🔄

@jaume_masia has been controlling this one from the front! 👏

#Moto3 | #FrenchGP 🇫🇷 https://t.co/vrcXi7hYGI",MotoGP,118,13
2022-05-15 09:42:19+00:00,"GASGAS alert! 🚨

Winner last time out, @IzanGuevara28 is making serious progress! 📈

#Moto3 | #FrenchGP 🇫🇷 https://t.co/e4MknDvJvF",MotoGP,171,33
2022-05-15 09:37:25+00:00,"Big move from @carlostatay99! 🔄

He biffed @M16NO out the way into the penultimate corner! 👊

#Moto3 | #FrenchGP 🇫🇷 https://t.co/etq9PBBUAP",MotoGP,92,24
2022-05-15 09:29:33+00:00,"All action on lap 2! ⚔️

The @Le0pardRacing duo have made it back to the front already! 👊

#Moto3 | #FrenchGP 🇫🇷 https://t.co/x0ucuJ349h",MotoGP,126,25
2022-05-15 09:27:55+00:00,"🚦 DÉJÀ VU IN #Moto3 🚦

It's another dream start for Moreira! 💨

#FrenchGP 🇫🇷 https://t.co/KIxj72Gyh9",MotoGP,183,37
2022-05-15 09:23:50+00:00,"Pit lane open! 🚦

All those that went down have made it out! Great work from the @AsparTeam, @Max_Racing_Team, @SnipersRacing, @CIPMOTO and @teamSic58 mechanics! 👏👏👏

#Moto3 | #FrenchGP 🇫🇷 https://t.co/eatI0XQb5I",MotoGP,154,33
2022-05-15 09:15:38+00:00,"NEW SCHEDULE ⏰

Pit lane will open at 11:20 local time (GMT+2)! 🔜

#Moto3 | #FrenchGP 🇫🇷 https://t.co/X6TwKoxpkH",MotoGP,179,39
2022-05-15 09:11:43+00:00,"Race Direction 📋

Original grid positions, all riders eligible for the restart 

#Moto3 | #FrenchGP 🇫🇷",MotoGP,389,45
